binary_trees,120736,32236,6250,6110,4824,180312
fannkuch_redux,120744,13620,5220,5200,2944,142940
fasta,120728,16156,12850,12820,2976,145190
nbody,120728,12948,6860,6840,2960,110392
spectral_norm,120736,12172,8990,8930,2944,110571
