binary_trees,125128,34376,18110,0,0
fannkuch_redux,125128,15128,10710,0,0
fasta,125120,16384,19240,0,0
knucleotide,135440,40584,21830,0,0
nbody,125120,14496,9630,0,0
reverse_complement,135440,20408,1190,0,0
spectral_norm,125128,13696,11680,0,0
