binary_trees,166280,58372,580,570,2016,125899
fannkuch_redux,166280,22180,440,430,1420,94123
fasta,166272,29844,9050,9040,1608,100849
nbody,166272,25844,3510,3490,1160,95447
spectral_norm,166280,22500,4250,4250,1440,93554
