binary_trees,129784,34648,7940,1164,117771
fannkuch_redux,129784,16040,4650,1164,105900
nbody,129776,15368,7690,1164,106652
reverse_complement,140032,20880,1330,1164,126380
spectral_norm,129784,14592,9420,1164,106176
knucleotide,140088,40680,10720,1180,199023
fasta,129776,18312,11860,1200,121268
