binary_trees,125288,34376,18130,1160,175097
fannkuch_redux,125288,15128,10720,1152,89710
fasta,125280,16384,19290,1152,224043
knucleotide,135592,40584,21950,1176,197921
nbody,125280,14496,9340,1152,90134
reverse_complement,135600,20408,1200,1160,181418
spectral_norm,125288,13696,11710,1152,89572
