binary_trees,133992,5680,410,2112,55335
fannkuch_redux,133992,5904,3940,1456,28870
nbody,133984,6376,7460,1164,31142
reverse_complement,144240,5824,970,1164,87270
spectral_norm,133992,5616,9230,1164,29578
fasta,133984,6456,11410,1208,62335
