fannkuch_redux,136664,5460,3830,3810,1448,28610
fasta,136656,6012,11320,11300,1896,61623
nbody,136656,5932,7560,7540,1160,29614
spectral_norm,136664,5172,9120,9110,1160,28102
binary_trees,136664,5372,4010,4000,1772,53159
