binary_trees,129784,35408,7920,1164,183083
fannkuch_redux,129784,16160,4650,1164,105564
fasta,129776,17416,15720,1164,243505
knucleotide,140088,41616,10720,1180,198799
nbody,129776,15528,7690,1164,106316
reverse_complement,140032,21440,1330,1164,191740
spectral_norm,129784,14728,9420,1164,106052
