binary_trees,133992,5680,410,2120,88099
fannkuch_redux,133992,5904,410,2120,86210
nbody,133984,6376,7480,1164,88482
reverse_complement,144240,5824,970,1164,87266
spectral_norm,133992,5616,9360,1164,86918
fasta,133984,6456,11410,1200,111483
