binary_trees,129752,35408,7770,1164,183083
fannkuch_redux,129752,16160,4730,1164,105564
fasta,129744,17416,15670,1164,243505
knucleotide,140056,41616,10480,1180,198799
nbody,129744,15528,7610,1164,106316
reverse_complement,140064,21440,1250,1164,191740
spectral_norm,129752,14728,9380,1164,106052
