binary_trees,166280,8628,1370,1370,2080,73211
fannkuch_redux,166280,8300,420,420,1420,32294
fasta,166272,9220,9040,9040,1864,65718
nbody,166272,11956,3510,3500,1064,34442
spectral_norm,166280,9028,4260,4250,1420,32353
