binary_trees,123656,33744,7850,1164,117751
fannkuch_redux,123656,15136,4780,1164,105880
nbody,123648,14464,7640,1164,106632
reverse_complement,133968,19976,1330,1164,126360
spectral_norm,123656,13688,9420,1164,106156
knucleotide,133960,39784,10660,1180,199003
fasta,123648,17408,11890,1208,121248
