binary_trees,123656,33744,7880,1164,109559
fannkuch_redux,123656,15136,4780,1164,97688
fasta,123648,17408,11900,1568,113056
knucleotide,133960,39784,10750,1180,190811
nbody,123648,14464,7640,1164,98440
reverse_complement,133968,19976,1330,1164,118168
spectral_norm,123656,13688,9420,1164,97964
